Worker ID,Nama,No. HP,Email,Tanggal Lahir,Gender,Pekerjaan,Pengalaman,Kecamatan,Kabupaten/Kota,Provinsi
4332,Cemplunk Najmudin,81648442887,cemplunknajmudin@gmail.com,9/27/1982,Pria,Teknisi Elektronik,13,Periuk,Kota Tangerang,Banten
4333,Harjo Saefullah,81927042887,harjosaefullah@gmail.com,6/21/1983,Pria,Teknisi Komputer,12,Jatinegara,Jakarta Timur,DKI Jakarta
4334,Martana Zulkarnain,81134742887,martanazulkarnain@gmail.com,10/9/1982,Pria,Supir,5,Cakung,Jakarta Timur,DKI Jakarta
4335,Vanesa Suryatmi,81627542887,vanesasuryatmi@gmail.com,1/19/2000,Wanita,Cleaning Service,10,Tambora,Jakarta Barat,DKI Jakarta
4336,Laras Nurdiyanti,81229242887,larasnurdiyanti@gmail.com,4/26/2001,Wanita,Cleaning Service,13,Cengkareng,Jakarta Barat,DKI Jakarta
4337,Zahra Astuti,81659242887,zahraastuti@gmail.com,3/6/1998,Wanita,ART,3,Sindang Jaya,Kabupaten Tangerang,Banten
4338,Usman Pangestu,81595242887,usmanpangestu@gmail.com,1/13/1985,Pria,Teknisi Elektronik,7,Kebayoran Baru,Jakarta Selatan,DKI Jakarta
4339,Nurul Fujiati,81636042887,nurulfujiati@gmail.com,6/27/1999,Wanita,Teknisi Elektronik,1,Panongan,Kabupaten Tangerang,Banten
4340,Kenzie Iswahyudi,81153542887,kenzieiswahyudi@gmail.com,10/12/1997,Pria,Teknisi Komputer,7,Larangan,Kota Tangerang,Banten
4341,Asmadi Wahyudin,81653042887,asmadiwahyudin@gmail.com,7/5/1975,Pria,Tukang,8,Neglasari,Kota Tangerang,Banten
4342,Cakrawala Manullang,81972242887,cakrawalamanullang@gmail.com,7/1/1975,Pria,Cleaning Service,4,Curug,Kabupaten Tangerang,Banten
4343,Shania Mandasari,81655142887,shaniamandasari@gmail.com,12/22/1988,Wanita,Teknisi Komputer,7,Jagakarsa,Jakarta Selatan,DKI Jakarta
4344,Silvia Pudjiastuti,81127042887,silviapudjiastuti@gmail.com,2/27/2003,Wanita,Babysitter,12,Grogol Petamburan,Jakarta Barat,DKI Jakarta
4345,Elvina Padmasari,81253242887,elvinapadmasari@gmail.com,4/10/1975,Wanita,Teknisi Elektronik,4,Menteng,Jakarta Pusat,DKI Jakarta
4346,Novi Farida,81500442887,novifarida@gmail.com,11/24/1988,Wanita,Teknisi Elektronik,4,Curug,Kabupaten Tangerang,Banten
4347,Yusuf Marbun,81142442887,yusufmarbun@gmail.com,8/21/1983,Pria,Supir,5,Periuk,Kota Tangerang,Banten
4348,Eka Santoso,81654642887,ekasantoso@gmail.com,7/25/1982,Pria,Supir,11,Kebon Jeruk,Jakarta Barat,DKI Jakarta
4349,Jessica Hariyah,81244042887,jessicahariyah@gmail.com,7/14/1982,Wanita,Babysitter,8,Sepatan,Kabupaten Tangerang,Banten
4350,Kanda Wibisono,81756142887,kandawibisono@gmail.com,7/8/1992,Pria,Cleaning Service,11,Kebayoran Lama,Jakarta Selatan,DKI Jakarta
4351,Latif Suwarno,81904442887,latifsuwarno@gmail.com,2/22/1982,Pria,Teknisi Elektronik,3,Larangan,Kota Tangerang,Banten
4352,Kawaya Hutasoit,81611742887,kawayahutasoit@gmail.com,2/25/1963,Pria,Tukang,4,Makasar,Jakarta Timur,DKI Jakarta
4353,Adhiarja Sihombing,81600642887,adhiarjasihombing@gmail.com,12/3/1998,Pria,Tukang,6,Cempaka Putih,Jakarta Pusat,DKI Jakarta
4354,Restu Susanti,81855642887,restususanti@gmail.com,1/14/1966,Wanita,Babysitter,12,Pakuhaji,Kabupaten Tangerang,Banten
4355,Hasan Suwarno,81829642887,hasansuwarno@gmail.com,2/4/1986,Pria,Teknisi Komputer,15,Cisauk,Kabupaten Tangerang,Banten
4356,Garda Sitompul,81446642887,gardasitompul@gmail.com,6/20/1983,Pria,Teknisi Elektronik,14,Pasar Rebo,Jakarta Timur,DKI Jakarta
4357,Maras Sihotang,81654842887,marassihotang@gmail.com,3/28/1993,Pria,Teknisi Elektronik,11,Sawah Besar,Jakarta Pusat,DKI Jakarta
4358,Prima Permadi,81613742887,primapermadi@gmail.com,8/13/1981,Pria,Cleaning Service,9,Matraman,Jakarta Timur,DKI Jakarta
4359,Nasim Putra,81213442887,nasimputra@gmail.com,7/6/1989,Pria,Teknisi Komputer,9,Taman Sari,Jakarta Barat,DKI Jakarta
4360,Silvia Rahmawati,81686942887,silviarahmawati@gmail.com,4/21/2001,Wanita,Cleaning Service,2,Pademangan,Jakarta Utara,DKI Jakarta
4361,Eka Yuliarti,81149642887,ekayuliarti@gmail.com,10/17/1979,Wanita,Babysitter,10,Solear,Kabupaten Tangerang,Banten
4362,Sari Mayasari,81362542887,sarimayasari@gmail.com,11/3/1970,Wanita,Babysitter,6,Kembangan,Jakarta Barat,DKI Jakarta
4363,Yuliana Mulyani,81810042887,yulianamulyani@gmail.com,9/26/1973,Wanita,Babysitter,7,Batuceper,Kota Tangerang,Banten
4364,Ilsa Mardhiyah,81275442887,ilsamardhiyah@gmail.com,5/6/1994,Wanita,Teknisi Elektronik,8,Curug,Kabupaten Tangerang,Banten
4365,Taswir Thamrin,81317442887,taswirthamrin@gmail.com,1/28/1968,Pria,Teknisi Elektronik,7,Kresek,Kabupaten Tangerang,Banten
4366,Rangga Mansur,81244142887,ranggamansur@gmail.com,12/10/1967,Pria,Cleaning Service,6,Kebayoran Lama,Jakarta Selatan,DKI Jakarta
4367,Ajiman Prasetya,81420442887,ajimanprasetya@gmail.com,11/19/1963,Pria,Teknisi Komputer,3,Tigaraksa,Kabupaten Tangerang,Banten
4368,Niyaga Pratama,81871442887,niyagapratama@gmail.com,5/7/1974,Pria,Tukang,14,Cisoka,Kabupaten Tangerang,Banten
4369,Gilang Winarno,81161642887,gilangwinarno@gmail.com,8/24/1992,Pria,Tukang,12,Koja,Jakarta Utara,DKI Jakarta
4370,Rahman Tarihoran,81662242887,rahmantarihoran@gmail.com,2/2/1970,Pria,Supir,1,Sukadiri,Kabupaten Tangerang,Banten
4371,Sarah Yuniar,81476342887,sarahyuniar@gmail.com,5/21/1980,Wanita,Cleaning Service,6,Kosambi,Kabupaten Tangerang,Banten
4372,Gilda Nasyidah,81124942887,gildanasyidah@gmail.com,12/10/1978,Wanita,Babysitter,2,Tigaraksa,Kabupaten Tangerang,Banten
4373,Tira Hartati,81318542887,tirahartati@gmail.com,12/25/1975,Wanita,Teknisi Elektronik,6,Pagedangan,Kabupaten Tangerang,Banten
4374,Kanda Gunawan,81590342887,kandagunawan@gmail.com,10/24/1997,Pria,Cleaning Service,9,Karangtengah,Kota Tangerang,Banten
4375,Karman Zulkarnain,81637842887,karmanzulkarnain@gmail.com,12/16/2002,Pria,Teknisi Komputer,10,Pademangan,Jakarta Utara,DKI Jakarta
4376,Damu Thamrin,81461742887,damuthamrin@gmail.com,5/10/1996,Pria,Tukang,4,Menteng,Jakarta Pusat,DKI Jakarta
4377,Dono Permadi,81708042887,donopermadi@gmail.com,12/15/1997,Pria,Supir,5,Cakung,Jakarta Timur,DKI Jakarta
4378,Silvia Mayasari,81902142887,silviamayasari@gmail.com,6/26/1968,Wanita,Cleaning Service,2,Sepatan,Kabupaten Tangerang,Banten
4379,Rahmi Permata,81651242887,rahmipermata@gmail.com,8/5/1995,Wanita,Teknisi Elektronik,11,Kebayoran Baru,Jakarta Selatan,DKI Jakarta
4380,Kayla Yolanda,81948542887,kaylayolanda@gmail.com,3/6/1972,Wanita,Teknisi Elektronik,11,Penjaringan,Jakarta Utara,DKI Jakarta
4381,Wasis Sihombing,81738942887,wasissihombing@gmail.com,8/9/1980,Pria,Teknisi Komputer,7,Cibodas,Kota Tangerang,Banten
4382,Najib Mansur,81900342887,najibmansur@gmail.com,10/8/1975,Pria,Cleaning Service,1,Ciracas,Jakarta Timur,DKI Jakarta
4383,Ami Mardhiyah,81358942887,amimardhiyah@gmail.com,10/28/1978,Wanita,Teknisi Komputer,2,Jayanti,Kabupaten Tangerang,Banten
4384,Lulut Nashiruddin,81190342887,lulutnashiruddin@gmail.com,6/3/1982,Pria,Teknisi Komputer,4,Mekarbaru,Kabupaten Tangerang,Banten
4385,Karta Saragih,81969142887,kartasaragih@gmail.com,7/24/1999,Pria,Cleaning Service,3,Sawah Besar,Jakarta Pusat,DKI Jakarta
4386,Jamil Hidayat,81554542887,jamilhidayat@gmail.com,10/12/1978,Pria,Teknisi Elektronik,13,Sepatan,Kabupaten Tangerang,Banten
4387,Harja Mangunsong,81898142887,harjamangunsong@gmail.com,3/18/1991,Pria,Teknisi Komputer,5,Grogol Petamburan,Jakarta Barat,DKI Jakarta
4388,Yuliana Widiastuti,81589042887,yulianawidiastuti@gmail.com,7/19/1985,Wanita,Babysitter,3,Setiabudi,Jakarta Selatan,DKI Jakarta
4389,Sabrina Melani,81944642887,sabrinamelani@gmail.com,12/5/1980,Wanita,Babysitter,15,Tebet,Jakarta Selatan,DKI Jakarta
4390,Bagas Maulana,81336442887,bagasmaulana@gmail.com,1/14/1996,Pria,Tukang,12,Cipondoh,Kota Tangerang,Banten
4391,Ciaobella Rahmawati,81623942887,ciaobellarahmawati@gmail.com,4/28/1964,Wanita,Cleaning Service,13,Pasar Kemis,Kabupaten Tangerang,Banten
4392,Kemba Dabukke,81713942887,kembadabukke@gmail.com,6/23/1971,Pria,Cleaning Service,13,Palmerah,Jakarta Barat,DKI Jakarta
4393,Ajimat Hakim,81542742887,ajimathakim@gmail.com,3/1/1989,Pria,Teknisi Komputer,9,Cengkareng,Jakarta Barat,DKI Jakarta
4394,Lidya Susanti,81836842887,lidyasusanti@gmail.com,8/10/2003,Wanita,Babysitter,14,Matraman,Jakarta Timur,DKI Jakarta
4395,Maida Oktaviani,81479142887,maidaoktaviani@gmail.com,5/28/1970,Wanita,Teknisi Elektronik,5,Tebet,Jakarta Selatan,DKI Jakarta
4396,Bajragin Budiyanto,81573042887,bajraginbudiyanto@gmail.com,2/5/1999,Pria,Cleaning Service,8,Kembangan,Jakarta Barat,DKI Jakarta
4397,Hartaka Situmorang,81694442887,hartakasitumorang@gmail.com,11/9/1988,Pria,Tukang,3,Pasar Rebo,Jakarta Timur,DKI Jakarta
4398,Kenes Wibisono,81822242887,keneswibisono@gmail.com,7/25/1993,Pria,Teknisi Elektronik,14,Kresek,Kabupaten Tangerang,Banten
4399,Jais Pradipta,81443742887,jaispradipta@gmail.com,3/4/1983,Pria,Cleaning Service,12,Kalideres,Jakarta Barat,DKI Jakarta
4400,Gabriella Haryanti,81985842887,gabriellaharyanti@gmail.com,3/13/1963,Wanita,Cleaning Service,3,Kronjo,Kabupaten Tangerang,Banten
4401,Umar Wibowo,81606642887,umarwibowo@gmail.com,11/9/1972,Pria,Cleaning Service,14,Pasar Kemis,Kabupaten Tangerang,Banten
4402,Kiandra Susanti,81696942887,kiandrasusanti@gmail.com,11/18/1987,Wanita,ART,9,Kebayoran Baru,Jakarta Selatan,DKI Jakarta
4403,Caraka Rajasa,81599642887,carakarajasa@gmail.com,2/28/1978,Pria,Cleaning Service,7,Kresek,Kabupaten Tangerang,Banten
4404,Yahya Sitompul,81825642887,yahyasitompul@gmail.com,4/19/1989,Pria,Teknisi Komputer,5,Sepatan,Kabupaten Tangerang,Banten
4405,Nurul Nasyiah,81290342887,nurulnasyiah@gmail.com,9/23/1965,Wanita,ART,15,Cilincing,Jakarta Utara,DKI Jakarta
4406,Caraka Tamba,81873442887,carakatamba@gmail.com,6/24/2003,Pria,Teknisi Komputer,14,Mauk,Kabupaten Tangerang,Banten
4407,Asmadi Suryono,81199842887,asmadisuryono@gmail.com,1/8/1983,Pria,Teknisi Komputer,3,Kalideres,Jakarta Barat,DKI Jakarta
4408,Jaiman Permadi,81695142887,jaimanpermadi@gmail.com,2/13/1983,Pria,Cleaning Service,6,Mampang Prapatan,Jakarta Selatan,DKI Jakarta
4409,Genta Andriani,81302742887,gentaandriani@gmail.com,12/8/1996,Wanita,ART,13,Mampang Prapatan,Jakarta Selatan,DKI Jakarta
4410,Titi Kusmawati,81311542887,titikusmawati@gmail.com,11/13/2002,Wanita,Cleaning Service,8,Taman Sari,Jakarta Barat,DKI Jakarta
4411,Setya Nainggolan,81878642887,setyanainggolan@gmail.com,10/13/1971,Pria,Teknisi Elektronik,13,Ciracas,Jakarta Timur,DKI Jakarta
4412,Bakti Uwais,81390442887,baktiuwais@gmail.com,6/4/2000,Pria,Teknisi Elektronik,13,Cisauk,Kabupaten Tangerang,Banten
4413,Atma Sinaga,81744842887,atmasinaga@gmail.com,5/12/1988,Pria,Teknisi Elektronik,13,Benda,Kota Tangerang,Banten
4414,Yessi Hastuti,81904242887,yessihastuti@gmail.com,8/4/1969,Wanita,Cleaning Service,1,Kebon Jeruk,Jakarta Barat,DKI Jakarta
4415,Winda Purwanti,81127342887,windapurwanti@gmail.com,6/9/1998,Wanita,ART,3,Cipondoh,Kota Tangerang,Banten
4416,Gasti Usamah,81196942887,gastiusamah@gmail.com,8/31/1981,Wanita,Teknisi Elektronik,2,Pasar Rebo,Jakarta Timur,DKI Jakarta
4417,Asirwanda Nugroho,81620342887,asirwandanugroho@gmail.com,12/28/1967,Pria,Teknisi Komputer,3,Rajeg,Kabupaten Tangerang,Banten
4418,Rahayu Rahayu,81201942887,rahayurahayu@gmail.com,10/16/1976,Wanita,ART,1,Cikupa,Kabupaten Tangerang,Banten
4419,Daryani Dabukke,81664842887,daryanidabukke@gmail.com,7/7/2003,Pria,Teknisi Elektronik,1,Tambora,Jakarta Barat,DKI Jakarta
4420,Zaenab Lestari,81356742887,zaenablestari@gmail.com,5/23/1986,Wanita,Babysitter,5,Duren Sawit,Jakarta Timur,DKI Jakarta
4421,Laksana Prasasta,81382542887,laksanaprasasta@gmail.com,8/27/1969,Pria,Supir,13,Benda,Kota Tangerang,Banten
4422,Suci Usada,81589342887,suciusada@gmail.com,9/25/1976,Wanita,ART,7,Jagakarsa,Jakarta Selatan,DKI Jakarta
4423,Bakiman Maulana,81939242887,bakimanmaulana@gmail.com,1/12/1972,Pria,Teknisi Komputer,10,Jatiuwung,Kota Tangerang,Banten
4424,Lasmono Kurniawan,81145342887,lasmonokurniawan@gmail.com,12/8/1989,Pria,Teknisi Komputer,13,Kelapa Dua,Kabupaten Tangerang,Banten
4425,Qori Haryanti,81523242887,qoriharyanti@gmail.com,5/11/1996,Wanita,Teknisi Elektronik,15,Gambir,Jakarta Pusat,DKI Jakarta
4426,Raden Hardiansyah,81858442887,radenhardiansyah@gmail.com,2/3/1995,Pria,Tukang,15,Periuk,Kota Tangerang,Banten
4427,Mariadi Utama,81218042887,mariadiutama@gmail.com,8/30/1998,Pria,Tukang,9,Cakung,Jakarta Timur,DKI Jakarta
4428,Titi Purwanti,81525442887,titipurwanti@gmail.com,12/8/1965,Wanita,ART,9,Pasar Rebo,Jakarta Timur,DKI Jakarta
4429,Muhammad Thamrin,81214342887,muhammadthamrin@gmail.com,11/5/1980,Pria,Cleaning Service,11,Neglasari,Kota Tangerang,Banten
4430,Eja Januar,81221142887,ejajanuar@gmail.com,11/22/1982,Pria,Tukang,9,Sukadiri,Kabupaten Tangerang,Banten
4431,Olga Waskita,81325542887,olgawaskita@gmail.com,2/10/1974,Pria,Tukang,9,Kelapa Dua,Kabupaten Tangerang,Banten
4432,Titi Kusmawati,81265642887,titikusmawati@gmail.com,8/18/1977,Wanita,Cleaning Service,1,Sukadiri,Kabupaten Tangerang,Banten
4433,Halim Wibisono,81278542887,halimwibisono@gmail.com,2/23/1980,Pria,Teknisi Elektronik,8,Gambir,Jakarta Pusat,DKI Jakarta
4434,Warji Irawan,81612342887,warjiirawan@gmail.com,7/9/2003,Pria,Teknisi Elektronik,6,Kemiri,Kabupaten Tangerang,Banten
4435,Ivan Lazuardi,81368442887,ivanlazuardi@gmail.com,10/12/1991,Pria,Supir,14,Duren Sawit,Jakarta Timur,DKI Jakarta
4436,Kajen Megantara,81698242887,kajenmegantara@gmail.com,2/19/1987,Pria,Tukang,12,Kebayoran Baru,Jakarta Selatan,DKI Jakarta
4437,Yosef Santoso,81220542887,yosefsantoso@gmail.com,8/30/1964,Pria,Tukang,14,Sukadiri,Kabupaten Tangerang,Banten
4438,Sadina Wijayanti,81960242887,sadinawijayanti@gmail.com,10/28/1967,Wanita,Cleaning Service,15,Ciledug,Kota Tangerang,Banten
4439,Nabila Rahmawati,81542042887,nabilarahmawati@gmail.com,9/13/1970,Wanita,Babysitter,1,Karawaci,Kota Tangerang,Banten
4440,Eli Riyanti,81968742887,eliriyanti@gmail.com,7/28/1996,Wanita,Teknisi Elektronik,1,Kronjo,Kabupaten Tangerang,Banten
4441,Cayadi Mandala,81891342887,cayadimandala@gmail.com,7/8/2002,Pria,Teknisi Komputer,5,Palmerah,Jakarta Barat,DKI Jakarta
4442,Rachel Hartati,81162542887,rachelhartati@gmail.com,5/15/1966,Wanita,Teknisi Elektronik,7,Sawah Besar,Jakarta Pusat,DKI Jakarta
4443,Tira Riyanti,81775042887,tirariyanti@gmail.com,8/26/1968,Wanita,Cleaning Service,5,Pasar Kemis,Kabupaten Tangerang,Banten
4444,Rizki Prabowo,81429342887,rizkiprabowo@gmail.com,4/2/1999,Pria,Teknisi Komputer,9,Periuk,Kota Tangerang,Banten
4445,Jinawi Hutasoit,81982542887,jinawihutasoit@gmail.com,9/21/1979,Pria,Supir,8,Pagedangan,Kabupaten Tangerang,Banten
4446,Suci Namaga,81738842887,sucinamaga@gmail.com,7/11/1989,Wanita,Teknisi Elektronik,3,Cakung,Jakarta Timur,DKI Jakarta
4447,Harja Waluyo,81155442887,harjawaluyo@gmail.com,4/11/2003,Pria,Teknisi Elektronik,4,Johar Baru,Jakarta Pusat,DKI Jakarta
4448,Puspa Astuti,81362642887,puspaastuti@gmail.com,12/18/1983,Wanita,Cleaning Service,11,Menteng,Jakarta Pusat,DKI Jakarta
4449,Yani Agustina,81690742887,yaniagustina@gmail.com,8/22/1998,Wanita,Babysitter,15,Pakuhaji,Kabupaten Tangerang,Banten
4450,Banawa Hutapea,81917742887,banawahutapea@gmail.com,10/18/1981,Pria,Cleaning Service,3,Kelapa Gading,Jakarta Utara,DKI Jakarta
4451,Dadap Najmudin,81394842887,dadapnajmudin@gmail.com,11/6/1978,Pria,Teknisi Komputer,11,Gunung Kaler,Kabupaten Tangerang,Banten
4452,Hasna Mandasari,81440342887,hasnamandasari@gmail.com,3/14/1978,Wanita,Teknisi Komputer,15,Pinang,Kota Tangerang,Banten
4453,Diana Puspasari,81298742887,dianapuspasari@gmail.com,8/10/1983,Wanita,Teknisi Komputer,13,Kebon Jeruk,Jakarta Barat,DKI Jakarta
4454,Malika Susanti,81570042887,malikasusanti@gmail.com,5/31/1995,Wanita,Teknisi Komputer,13,Taman Sari,Jakarta Barat,DKI Jakarta
4455,Eka Suryono,81656342887,ekasuryono@gmail.com,4/16/1980,Pria,Tukang,8,Cilandak,Jakarta Selatan,DKI Jakarta
4456,Viktor Anggriawan,81510142887,viktoranggriawan@gmail.com,11/4/1978,Pria,Tukang,13,Panongan,Kabupaten Tangerang,Banten
4457,Halima Nasyiah,81791142887,halimanasyiah@gmail.com,12/2/1998,Wanita,ART,4,Kembangan,Jakarta Barat,DKI Jakarta
4458,Zalindra Nasyiah,81188442887,zalindranasyiah@gmail.com,10/23/1981,Wanita,Teknisi Elektronik,8,Sindang Jaya,Kabupaten Tangerang,Banten
4459,Artawan Pradipta,81332142887,artawanpradipta@gmail.com,5/6/2002,Pria,Supir,11,Pasar Rebo,Jakarta Timur,DKI Jakarta
4460,Yuni Maryati,81850442887,yunimaryati@gmail.com,9/6/1980,Wanita,Teknisi Elektronik,2,Sindang Jaya,Kabupaten Tangerang,Banten
4461,Fitriani Pertiwi,81744442887,fitrianipertiwi@gmail.com,11/17/1974,Wanita,Teknisi Elektronik,8,Tigaraksa,Kabupaten Tangerang,Banten
4462,Agus Budiyanto,81362942887,agusbudiyanto@gmail.com,4/22/1989,Pria,Tukang,9,Kembangan,Jakarta Barat,DKI Jakarta
4463,Adikara Tarihoran,81688442887,adikaratarihoran@gmail.com,10/27/1976,Pria,Supir,11,Batuceper,Kota Tangerang,Banten
4464,Ajimin Saptono,81406842887,ajiminsaptono@gmail.com,4/13/1963,Pria,Teknisi Elektronik,7,Tebet,Jakarta Selatan,DKI Jakarta
4465,Warsa Mahendra,81542142887,warsamahendra@gmail.com,3/18/1996,Pria,Teknisi Komputer,8,Koja,Jakarta Utara,DKI Jakarta
4466,Dipa Latupono,81281242887,dipalatupono@gmail.com,11/21/1994,Pria,Supir,6,Pasar Kemis,Kabupaten Tangerang,Banten
4467,Hasim Hidayanto,81977042887,hasimhidayanto@gmail.com,1/3/1997,Pria,Teknisi Komputer,2,Kemiri,Kabupaten Tangerang,Banten
4468,Patricia Maryati,81870242887,patriciamaryati@gmail.com,3/11/1985,Wanita,Cleaning Service,14,Pademangan,Jakarta Utara,DKI Jakarta
4469,Sari Rahayu,81982842887,sarirahayu@gmail.com,4/17/1980,Wanita,Teknisi Komputer,14,Periuk,Kota Tangerang,Banten
4470,Vera Hariyah,81152742887,verahariyah@gmail.com,9/9/1980,Wanita,Babysitter,6,Cakung,Jakarta Timur,DKI Jakarta
4471,Usman Rajasa,81891042887,usmanrajasa@gmail.com,4/18/1979,Pria,Cleaning Service,2,Koja,Jakarta Utara,DKI Jakarta
4472,Tina Halimah,81354642887,tinahalimah@gmail.com,10/24/2000,Wanita,Babysitter,1,Tebet,Jakarta Selatan,DKI Jakarta
4473,Ade Suryatmi,81325642887,adesuryatmi@gmail.com,1/26/1989,Wanita,Cleaning Service,13,Karangtengah,Kota Tangerang,Banten
4474,Puti Mandasari,81917742887,putimandasari@gmail.com,5/10/1965,Wanita,Teknisi Elektronik,2,Kalideres,Jakarta Barat,DKI Jakarta
4475,Siti Melani,81368142887,sitimelani@gmail.com,10/3/1967,Wanita,Teknisi Elektronik,10,Cipayung,Jakarta Timur,DKI Jakarta
4476,Kasim Ramadan,81370342887,kasimramadan@gmail.com,1/24/1988,Pria,Tukang,15,Larangan,Kota Tangerang,Banten
4477,Kunthara Tampubolon,81145742887,kuntharatampubolon@gmail.com,5/2/1983,Pria,Teknisi Elektronik,8,Menteng,Jakarta Pusat,DKI Jakarta
4478,Genta Anggraini,81463842887,gentaanggraini@gmail.com,8/21/1963,Wanita,Teknisi Elektronik,8,Cakung,Jakarta Timur,DKI Jakarta
4479,Ika Puspasari,81200142887,ikapuspasari@gmail.com,1/29/2003,Wanita,Teknisi Komputer,4,Teluknaga,Kabupaten Tangerang,Banten
4480,Abyasa Hutasoit,81825542887,abyasahutasoit@gmail.com,5/31/1986,Pria,Cleaning Service,1,Curug,Kabupaten Tangerang,Banten
4481,Restu Pertiwi,81325842887,restupertiwi@gmail.com,9/23/1977,Wanita,Babysitter,7,Periuk,Kota Tangerang,Banten
4482,Titi Maryati,81701142887,titimaryati@gmail.com,3/7/1967,Wanita,Cleaning Service,6,Kosambi,Kabupaten Tangerang,Banten
4483,Marsito Wacana,81779542887,marsitowacana@gmail.com,2/9/1975,Pria,Supir,12,Mampang Prapatan,Jakarta Selatan,DKI Jakarta
4484,Ade Hastuti,81730542887,adehastuti@gmail.com,1/30/1985,Wanita,ART,9,Kresek,Kabupaten Tangerang,Banten
4485,Safina Laksmiwati,81185242887,safinalaksmiwati@gmail.com,10/23/1963,Wanita,Teknisi Elektronik,11,Kelapa Gading,Jakarta Utara,DKI Jakarta
4486,Viktor Saragih,81939742887,viktorsaragih@gmail.com,1/21/1975,Pria,Cleaning Service,8,Cisauk,Kabupaten Tangerang,Banten
4487,Bagiya Narpati,81154842887,bagiyanarpati@gmail.com,1/9/2000,Pria,Supir,13,Pasar Minggu,Jakarta Selatan,DKI Jakarta
4488,Yani Yuliarti,81381642887,yaniyuliarti@gmail.com,1/2/1975,Wanita,Cleaning Service,11,Cikupa,Kabupaten Tangerang,Banten
4489,Uchita Anggraini,81508942887,uchitaanggraini@gmail.com,4/19/1996,Wanita,Cleaning Service,6,Neglasari,Kota Tangerang,Banten
4490,Rahayu Wastuti,81383042887,rahayuwastuti@gmail.com,11/22/1975,Wanita,Teknisi Komputer,8,Pulo Gadung,Jakarta Timur,DKI Jakarta
4491,Zulfa Rahmawati,81622942887,zulfarahmawati@gmail.com,7/12/1993,Wanita,Teknisi Komputer,5,Cibodas,Kota Tangerang,Banten
4492,Febi Mardhiyah,81489442887,febimardhiyah@gmail.com,4/19/2002,Wanita,ART,6,Ciledug,Kota Tangerang,Banten
4493,Rahayu Hastuti,81601742887,rahayuhastuti@gmail.com,11/22/1985,Wanita,Babysitter,11,Jagakarsa,Jakarta Selatan,DKI Jakarta
4494,Yunita Kusmawati,81764042887,yunitakusmawati@gmail.com,12/2/1973,Wanita,ART,14,Pakuhaji,Kabupaten Tangerang,Banten
4495,Nugraha Budiyanto,81340542887,nugrahabudiyanto@gmail.com,12/14/1969,Pria,Cleaning Service,14,Cengkareng,Jakarta Barat,DKI Jakarta
4496,Eka Iswahyudi,81906642887,ekaiswahyudi@gmail.com,12/14/1990,Pria,Teknisi Komputer,10,Pagedangan,Kabupaten Tangerang,Banten
4497,Carla Maryati,81692242887,carlamaryati@gmail.com,5/14/1978,Wanita,Cleaning Service,14,Jagakarsa,Jakarta Selatan,DKI Jakarta
4498,Cawisono Saptono,81850942887,cawisonosaptono@gmail.com,1/27/1981,Pria,Cleaning Service,7,Benda,Kota Tangerang,Banten
4499,Candra Gunawan,81773842887,candragunawan@gmail.com,12/6/1980,Pria,Teknisi Elektronik,6,Kramat Jati,Jakarta Timur,DKI Jakarta
4500,Himawan Hutagalung,81630142887,himawanhutagalung@gmail.com,11/20/2003,Pria,Teknisi Komputer,12,Duren Sawit,Jakarta Timur,DKI Jakarta
4501,Elma Wulandari,81599142887,elmawulandari@gmail.com,12/3/1989,Wanita,Teknisi Komputer,8,Mampang Prapatan,Jakarta Selatan,DKI Jakarta
4502,Baktianto Prayoga,81852542887,baktiantoprayoga@gmail.com,2/6/1972,Pria,Tukang,5,Karawaci,Kota Tangerang,Banten
4503,Dartono Prabowo,81442742887,dartonoprabowo@gmail.com,8/1/1978,Pria,Tukang,10,Taman Sari,Jakarta Barat,DKI Jakarta
4504,Umi Wahyuni,81985342887,umiwahyuni@gmail.com,1/3/1965,Wanita,ART,2,Panongan,Kabupaten Tangerang,Banten
4505,Calista Puspasari,81736142887,calistapuspasari@gmail.com,4/15/1964,Wanita,Teknisi Elektronik,12,Curug,Kabupaten Tangerang,Banten
4506,Victoria Purnawati,81271242887,victoriapurnawati@gmail.com,6/12/1988,Wanita,ART,8,Jatinegara,Jakarta Timur,DKI Jakarta
4507,Sarah Wulandari,81653542887,sarahwulandari@gmail.com,9/28/1965,Wanita,Babysitter,8,Cisoka,Kabupaten Tangerang,Banten
4508,Mulyono Suwarno,81678742887,mulyonosuwarno@gmail.com,12/27/1977,Pria,Tukang,15,Kalideres,Jakarta Barat,DKI Jakarta
4509,Yuni Agustina,81914342887,yuniagustina@gmail.com,10/19/1991,Wanita,Teknisi Komputer,13,Koja,Jakarta Utara,DKI Jakarta
4510,Slamet Napitupulu,81438342887,slametnapitupulu@gmail.com,7/5/1994,Pria,Tukang,13,Cisoka,Kabupaten Tangerang,Banten
4511,Suci Purwanti,81156742887,sucipurwanti@gmail.com,12/30/1989,Wanita,ART,6,Setiabudi,Jakarta Selatan,DKI Jakarta
